date,total_cfs,baseflow_lh_cfs,baseflow_eckhardt_cfs,quickflow_lh_cfs
2016-08-30,902.0,902.0,902.0,0.0
2016-08-31,856.0,856.0,856.0,0.0
2016-09-01,840.0,840.0,838.9629629629628,0.0
2016-09-02,966.0,844.725,832.8367626886144,121.275
2016-09-03,931.0,852.508125,824.6852105878166,78.49187500000001
2016-09-04,826.0,826.0,809.5106540519077,0.0
2016-09-05,801.0,801.0,793.8892971952496,0.0
2016-09-06,760.0,760.0,760.0,0.0
2016-09-07,731.0,731.0,731.0,0.0
2016-09-08,700.0,700.0,700.0,0.0
2016-09-09,686.0,686.0,685.9999999999999,0.0
2016-09-10,676.0,676.0,672.5555555555553,0.0
2016-09-11,657.0,657.0,657.0,0.0
2016-09-12,635.0,635.0,635.0,0.0
2016-09-13,674.0,636.4625,626.1296296296296,37.5375
2016-09-14,720.0,641.0028125,621.4879972565158,78.9971875
2016-09-15,648.0,644.2276015625,611.942812325357,3.7723984375000015
2016-09-16,605.0,605.0,600.0962556285647,0.0
2016-09-17,589.0,589.0,588.1614171444382,0.0
2016-09-18,589.0,589.0,577.331656297731,0.0
2016-09-19,601.0,589.45,568.3935399738671,11.55
2016-09-20,593.0,590.01625,559.6904344207312,2.9837500000000015
2016-09-21,575.0,575.0,550.4598386410339,0.0
2016-09-22,545.0,545.0,539.8617054335308,0.0
2016-09-23,536.0,536.0,529.5782141896854,0.0
2016-09-24,529.0,529.0,519.7283795424923,0.0
2016-09-25,528.0,528.0,510.7164925478171,0.0
2016-09-26,573.0,529.6875,505.87237286746364,43.3125
2016-09-27,962.0,547.5234375,530.2915976019577,414.4765625
2016-09-28,810.0,572.9091796875,541.1905237499245,237.0908203125
2016-09-29,666.0,585.2909912109375,540.4136234027093,80.70900878906252
2016-09-30,584.0,584.0,533.6345841987547,0.0
2016-10-01,547.0,547.0,524.7424930692405,0.0
2016-10-02,524.0,524.0,514.9700400072738,0.0
2016-10-03,517.0,517.0,505.5839251917855,0.0
2016-10-04,522.0,517.1875,497.43726545180533,4.8125
2016-10-05,514.0,514.0,489.45233346552703,0.0
2016-10-06,510.0,510.0,481.9104507372375,0.0
2016-10-07,515.0,510.1875,475.43726085415994,4.8125
2016-10-08,629.0,514.8234375,478.0078848491451,114.1765625
2016-10-09,611.0,522.7116796875,479.0071547705206,88.2883203125
2016-10-10,538.0,526.5958037109375,474.50649229176867,11.404196289062511
2016-10-11,500.0,500.0,467.60774300549383,0.0
2016-10-12,496.0,496.0,461.0514705049851,0.0
2016-10-13,496.0,496.0,455.102260273042,0.0
2016-10-14,498.0,496.075,449.85205098850105,1.925
2016-10-15,490.0,490.0,444.49537960067687,0.0
2016-10-16,506.0,490.6,440.8198814895031,15.4
2016-10-17,510.0,491.905,437.78100357380833,18.095000000000002
2016-10-18,501.0,492.924625,434.3568365762335,8.075375000000003
2016-10-19,495.0,493.305278125,430.80527763398965,1.6947218750000026
2016-10-20,492.0,492.0,427.36034451973137,0.0
2016-10-21,497.0,492.1875,424.6047570642007,4.8125
2016-10-22,484.0,484.0,421.1413536323303,0.0
2016-10-23,476.0,476.0,417.40604311081825,0.0
2016-10-24,477.0,476.0375,414.0906687487054,0.9625
2016-10-25,483.0,476.3346875,411.5267179386401,6.665312500000001
2016-10-26,478.0,476.6470859375,408.82979961098823,1.352914062500001
2016-10-27,482.0,476.8985544921875,406.67889223960043,5.101445507812501
2016-10-28,490.0,477.58116290527346,405.3197355507485,12.418837094726564
2016-10-29,496.0,478.7375756873779,404.5308711479014,17.262424312622073
2016-10-30,490.0,479.80725751082457,403.3706053008735,10.192742489175417
2016-10-31,489.0,480.5342131975127,402.2436974026445,8.465786802487262
2016-11-01,492.0,481.2816472076993,401.4433550505477,10.718352792300717
2016-11-02,483.0,481.74802366712186,400.05045180512667,1.2519763328781632
2016-11-03,478.0,478.0,398.4161507120594,0.0
2016-11-04,480.0,478.075,397.08132194242427,1.925
2016-11-05,480.0,478.219375,395.87008842923683,1.7806250000000001
2016-11-06,478.0,478.0,394.6228580191223,0.0
2016-11-07,479.0,478.0375,393.56518598031465,0.9625
2016-11-08,485.0,478.3346875,393.04989098213736,6.665312500000001
2016-11-09,490.0,479.0220859375,392.95267885416166,10.977914062500002
2016-11-10,482.0,479.5454294921875,392.2718752565541,2.4545705078125026
2016-11-11,485.0,479.84202228027345,391.8763312513176,5.157977719726565
2016-11-12,484.0,480.19137060925294,391.44333761693633,3.808629390747073
2016-11-13,481.0,480.36451781355896,390.8282137635163,0.6354821864410427
2016-11-14,485.0,480.56217897754203,390.5663421187463,4.437821022457965
2016-11-15,492.0,481.1575155542264,390.8472363670106,10.842484445773618
2016-11-16,493.0,482.0082018876594,391.1761959626578,10.991798112340597
2016-11-17,492.0,482.79508674608496,391.40062226241173,9.204913253915052
2016-11-18,494.0,483.5604552401286,391.7524164973736,10.439544759871424
2016-11-19,489.0,484.15592109711895,391.70126682169087,4.844078902881067
2016-11-20,481.0,481.0,391.06226063449725,0.0
2016-11-21,479.0,479.0,390.3342735387104,0.0
2016-11-22,479.0,479.0,389.6736926554965,0.0
2016-11-23,480.0,479.0375,389.14835074295047,0.9625
2016-11-24,484.0,479.2596875,388.967947896381,4.7403125
2016-11-25,492.0,479.9152109375,389.3968416096791,12.0847890625
2016-11-26,503.0,481.2340701171875,390.60083775693096,21.7659298828125
2016-11-27,497.0,482.6415148583984,391.2489083349929,14.358485141601564
2016-11-28,499.0,483.7934012440185,391.9851205261973,15.206598755981448
2016-11-29,755.0,494.53389615071717,411.61612788488276,260.46610384928283
2016-11-30,1690.0,549.1313539394134,498.6887086362826,1140.8686460605866
2016-12-01,1660.0,633.5715023939574,575.4767911699603,1026.4284976060426
2016-12-02,1290.0,696.6786397144106,617.7474586542232,593.3213602855894
2016-12-03,857.0,724.9402417358297,624.0301013714248,132.05975826417028
2016-12-04,901.0,736.4947236056425,632.990277170367,164.5052763943575
2016-12-05,1330.0,764.9201193352193,672.8985848397775,565.0798806647807
2016-12-06,1670.0,820.0511103850778,734.2968640212797,849.9488896149222
2016-12-07,2120.0,900.6722771061968,823.343450685976,1219.3277228938032
2016-12-08,1490.0,968.4968563232319,857.4783163632004,521.5031436767681
2016-12-09,1080.0,992.2345920989894,858.0821759592003,87.76540790101052
2016-12-10,922.0,922.0,846.926418925941,0.0
2016-12-11,840.0,840.0,830.7295282846503,0.0
2016-12-12,822.0,822.0,814.699016406442,0.0
2016-12-13,806.0,806.0,798.967625998438,0.0
2016-12-14,783.0,783.0,782.9891421096938,0.0
2016-12-15,743.0,743.0,743.0,0.0
2016-12-16,720.0,720.0,720.0,0.0
2016-12-17,706.0,706.0,705.6296296296297,0.0
2016-12-18,717.0,706.4125,693.4046639231824,10.5875
2016-12-19,779.0,709.5315625,686.9042320784432,69.46843750000001
2016-12-20,787.0,715.0416953125,681.5982846637726,71.95830468750002
2016-12-21,724.0,718.0760681640625,672.1169620097195,5.923931835937523
2016-12-22,708.0,708.0,662.328354416227,0.0
2016-12-23,700.0,700.0,652.8535067850947,0.0
2016-12-24,685.0,685.0,643.1448487494379,0.0
2016-12-25,665.0,665.0,632.8536590504158,0.0
2016-12-26,665.0,665.0,623.5153572864883,0.0
2016-12-27,664.0,664.0,614.967639019221,0.0
2016-12-28,670.0,664.225,607.6558205915153,5.775
2016-12-29,722.0,666.608125,604.872874240449,55.391875000000006
2016-12-30,742.0,671.512515625,603.8290895885557,70.48748437500001
2016-12-31,722.0,676.049076953125,601.4004701822079,45.950923046875005
2017-01-01,668.0,668.0,595.1967229431145,0.0
2017-01-02,787.0,672.4625,598.3822115594928,114.53750000000001
2017-01-03,1260.0,698.7903125,636.3097845632435,561.2096875
2017-01-04,1490.0,749.5060390625,687.7625822888692,740.4939609375
2017-01-05,1140.0,791.9180861328125,708.5253061510109,348.0819138671875
2017-01-06,964.0,811.4242296728515,714.3285185444358,152.57577032714843
2017-01-07,944.0,822.1174124473877,718.1129149755067,121.8825875526123
2017-01-08,880.0,828.8586065138336,716.8061635888857,51.141393486166386
2017-01-09,835.0,831.0067110252961,712.2870743676926,3.9932889747039084
2017-01-10,813.0,813.0,706.5567897040174,0.0
2017-01-11,828.0,813.5625,702.4681980647566,14.4375
2017-01-12,922.0,818.1703125,705.7211426883902,103.8296875
2017-01-13,936.0,826.4825390625,709.7099257727986,109.5174609375
2017-01-14,882.0,832.6713486328125,709.3293770901321,49.32865136718751
2017-01-15,853.0,835.2834974853515,706.8359162484533,17.716502514648447
2017-01-16,823.0,823.0,702.3511091884113,0.0
2017-01-17,801.0,801.0,696.6519324117065,0.0
2017-01-18,782.0,782.0,690.0730497809928,0.0
2017-01-19,758.0,758.0,682.3255451716417,0.0
2017-01-20,757.0,757.0,675.2213280261194,0.0
2017-01-21,829.0,759.7,674.108242097775,69.3
2017-01-22,993.0,771.0475,685.2463678294625,221.9525
2017-01-23,4330.0,912.8314375,942.5383708082163,3417.1685625
2017-01-24,3960.0,1155.2440796874998,1148.5996327704188,2804.7559203125
2017-01-25,2210.0,1299.9757737109371,1205.9515186250098,910.0242262890629
2017-01-26,1640.0,1346.8525906826167,1215.7708224560276,293.1474093173832
2017-01-27,1380.0,1359.0886463814204,1205.4216722286178,20.911353618579483
2017-01-28,1230.0,1230.0,1184.9196655407827,0.0
2017-01-29,1130.0,1130.0,1130.0,0.0
2017-01-30,1060.0,1060.0,1060.0,0.0
2017-01-31,1000.0,1000.0,1000.0,0.0
2017-02-01,957.0,957.0,957.0,0.0
2017-02-02,930.0,930.0,930.0,0.0
2017-02-03,896.0,896.0,896.0,0.0
2017-02-04,857.0,857.0,857.0,0.0
2017-02-05,843.0,843.0,840.0925925925925,0.0
2017-02-06,824.0,824.0,823.3432784636487,0.0
2017-02-07,814.0,814.0,807.4040860133108,0.0
2017-02-08,821.0,814.2625,793.4592632343006,6.7375
2017-02-09,907.0,817.9928125,787.1759981200134,89.0071875
2017-02-10,965.0,826.8433515625,785.7708131089012,138.1566484375
2017-02-11,855.0,833.0801001953125,776.3475896728918,21.919899804687503
2017-02-12,820.0,820.0,765.2042943328092,0.0
2017-02-13,786.0,786.0,752.5742670797714,0.0
2017-02-14,756.0,756.0,738.8914645723851,0.0
2017-02-15,803.0,757.7625,729.9570697045716,45.237500000000004
2017-02-16,811.0,761.4553125,722.4425262134075,49.54468750000001
2017-02-17,780.0,764.0086640625,713.3274774899439,15.991335937500008
2017-02-18,754.0,754.0,703.1304888334677,0.0
2017-02-19,743.0,743.0,693.062850978517,0.0
2017-02-20,740.0,740.0,683.7051795916171,0.0
2017-02-21,733.0,733.0,674.6954407405415,0.0
2017-02-22,745.0,733.45,667.4088258571579,11.55
2017-02-23,787.0,735.89125,663.9080086481619,51.10875000000001
2017-02-24,791.0,739.87440625,661.0276374770357,51.12559375000001
2017-02-25,752.0,742.24632578125,655.5250784513843,9.753674218750007
2017-02-26,704.0,704.0,646.9764600762561,0.0
2017-02-27,680.0,680.0,637.4416026617879,0.0
2017-02-28,675.0,675.0,628.4192320449556,0.0
2017-03-01,768.0,678.4875,627.121155003756,89.5125
2017-03-02,993.0,693.6384375,642.6099369478527,299.3615625
2017-03-03,913.0,713.0905546875,650.7386464897182,199.9094453125
2017-03-04,798.0,723.7712630859376,649.5961792221517,74.2287369140625
2017-03-05,750.0,727.5384183544923,645.0039404052858,22.461581645507806
2017-03-06,734.0,728.6230369779053,639.6517237010927,5.376963022094722
2017-03-07,735.0,729.0638092045624,634.8691566917322,5.936190795437619
2017-03-08,752.0,730.1465235142202,631.7886792202755,21.853476485779797
2017-03-09,750.0,731.7105342506537,628.8452829961759,18.289465749346313
2017-03-10,758.0,733.3822441818546,626.7670160520855,24.61775581814534
2017-03-11,769.0,735.6410758682156,625.6959960472627,33.35892413178444
2017-03-12,779.0,738.5179951780993,625.4648853021458,40.48200482190061
2017-03-13,793.0,742.079145539742,626.2922107371323,50.92085446025807
2017-03-14,831.0,747.3232096242613,629.8577467799905,83.67679037573872
2017-03-15,798.0,752.3614689024416,630.6486961522137,45.638531097558314
2017-03-16,752.0,752.0,627.9590020640458,0.0
2017-03-17,717.0,717.0,622.9257611321897,0.0
2017-03-18,819.0,720.825,625.9141165829128,98.175
2017-03-19,788.0,727.025625,626.329476158569,60.974374999999995
2017-03-20,759.0,730.511203125,624.558228366109,28.488796875
2017-03-21,735.0,731.747862890625,621.173207221099,3.252137109374999
2017-03-22,1040.0,743.429273173828,640.6942065524787,296.5707268261719
2017-03-23,1090.0,767.547077685791,662.1114096494714,322.452922314209
2017-03-24,881.0,783.8935468593567,666.0640569041499,97.10645314064331
2017-03-25,808.0,788.4390308449049,664.2433108945065,19.560969155095066
2017-03-26,821.0,790.3936035315371,663.5541154413115,30.60639646846294
2017-03-27,979.0,798.6140832666717,674.6324380856346,180.38591673332823
2017-03-28,1190.0,820.0555270216714,700.3146197443722,369.94447297832863
2017-03-29,1190.0,847.8013624950461,723.6188216198933,342.198637504954
2017-03-30,1050.0,868.2162603079175,734.3948566550883,181.78373969208246
2017-03-31,4260.0,1002.2250407848237,981.9508884462841,3257.7749592151763
2017-04-01,5080.0,1277.3081627259617,1267.3258061827396,3802.6918372740383
2017-04-02,2760.0,1475.5100505215146,1354.4252685732267,1284.4899494784854
2017-04-03,2880.0,1576.346796732401,1442.3488548164466,1303.653203267599
2017-04-04,5450.0,1770.4957869774707,1712.5017386297388,3679.5042130225293
2017-04-05,4600.0,2014.5836029541601,1894.67750357143,2585.41639704584
2017-04-06,5420.0,2239.239832732598,2120.725882870372,3180.760167267402
2017-04-07,4350.0,2437.671845277653,2246.5845974194117,1912.3281547223469
2017-04-08,3130.0,2535.346456881829,2270.4193569176146,594.653543118171
2017-04-09,2520.0,2520.0,2246.8620090548725,0.0
2017-04-10,2180.0,2180.0,2180.0,0.0
2017-04-11,1950.0,1950.0,1950.0,0.0
2017-04-12,1790.0,1790.0,1790.0,0.0
2017-04-13,1680.0,1680.0,1680.0,0.0
2017-04-14,1560.0,1560.0,1560.0,0.0
2017-04-15,1520.0,1520.0,1520.0,0.0
2017-04-16,1500.0,1500.0,1490.3703703703702,0.0
2017-04-17,1420.0,1420.0,1420.0,0.0
2017-04-18,1450.0,1421.125,1395.925925925926,28.875
2017-04-19,1490.0,1424.790625,1377.0438957475997,65.209375
2017-04-20,1700.0,1437.556328125,1375.4657572524516,262.443671875
2017-04-21,1930.0,1465.864603515625,1391.0707797290765,464.135396484375
2017-04-22,2120.0,1507.799758251953,1419.3049667911991,612.2002417480469
2017-04-23,3390.0,1601.3397763830567,1538.9989513475698,1788.6602236169433
2017-04-24,8620.0,1931.6142931543272,2035.0175669635362,6688.385706845673
2017-04-25,8070.0,2412.6182211677524,2444.367792244691,5657.381778832248
2017-04-26,5550.0,2742.4218545801705,2629.1485522220346,2807.5781454198295
2017-04-27,3400.0,2872.3652154866577,2637.5607233125875,527.6347845133423
2017-04-28,2890.0,2890.0,2607.416211894755,0.0
2017-04-29,2390.0,2390.0,2390.0,0.0
2017-04-30,2130.0,2130.0,2130.0,0.0
2017-05-01,2370.0,2139.0,2108.3333333333335,231.0
2017-05-02,3450.0,2196.825,2168.6728395061727,1253.175
2017-05-03,2910.0,2270.5631249999997,2183.4253543667123,639.4368750000001
2017-05-04,2640.0,2308.395890625,2176.811895629054,331.6041093750001
2017-05-05,6360.0,2472.7661988281247,2446.3663497374755,3887.2338011718753
2017-05-06,5920.0,2747.808733916015,2658.3694655025242,3172.191266083985
2017-05-07,4060.0,2915.973078872314,2712.964885363401,1144.026921127686
2017-05-08,3200.0,2969.5250979568905,2698.801470051975,230.47490204310952
2017-05-09,2760.0,2760.0,2653.356889491607,0.0
2017-05-10,2470.0,2470.0,2470.0,0.0
2017-05-11,2250.0,2250.0,2250.0,0.0
2017-05-12,2100.0,2100.0,2100.0,0.0
2017-05-13,2280.0,2106.75,2074.4444444444443,173.25
2017-05-14,2050.0,2050.0,2034.2181069958845,0.0
2017-05-15,1840.0,1840.0,1840.0,0.0
2017-05-16,1660.0,1660.0,1660.0,0.0
2017-05-17,1550.0,1550.0,1550.0,0.0
2017-05-18,1480.0,1480.0,1480.0,0.0
2017-05-19,1440.0,1440.0,1440.0,0.0
2017-05-20,1660.0,1448.25,1429.6296296296296,211.75
2017-05-21,3770.0,1543.25625,1576.5157750342937,2226.74375
2017-05-22,5600.0,1778.8870312499998,1845.356906975563,3821.11296875
2017-05-23,4700.0,2031.7205039062496,2022.6386748481966,2668.2794960937504
2017-05-24,4580.0,2227.3414661132806,2174.6165753252153,2352.6585338867194
2017-05-25,5430.0,2435.6658561547843,2375.4854109432513,2994.3341438452157
2017-05-26,4740.0,2634.3659169431753,2506.6441691892464,2105.6340830568247
2017-05-27,3360.0,2740.538473172437,2523.4363757457977,619.4615268275629
2017-05-28,2970.0,2772.3730876845043,2509.7848594730385,197.6269123154957
2017-05-29,2630.0,2630.0,2472.212187299609,0.0
2017-05-30,2340.0,2340.0,2340.0,0.0
2017-05-31,2030.0,2030.0,2030.0,0.0
2017-06-01,1860.0,1860.0,1860.0,0.0
2017-06-02,1730.0,1730.0,1730.0,0.0
2017-06-03,1640.0,1640.0,1640.0,0.0
2017-06-04,1660.0,1640.75,1611.111111111111,19.25
2017-06-05,1870.0,1650.06875,1600.4526748971193,219.93125
2017-06-06,1860.0,1666.18859375,1590.0403901844231,193.81140625
2017-06-07,1640.0,1640.0,1564.2959096117913,0.0
2017-06-08,1530.0,1530.0,1530.0,0.0
2017-06-09,1620.0,1533.375,1508.3333333333333,86.625
2017-06-10,1450.0,1450.0,1450.0,0.0
2017-06-11,1370.0,1370.0,1370.0,0.0
2017-06-12,1310.0,1310.0,1310.0,0.0
2017-06-13,1310.0,1310.0,1285.7407407407409,0.0
2017-06-14,1520.0,1317.875,1279.283264746228,202.125
2017-06-15,1510.0,1332.659375,1272.6829624549107,177.34062500000002
2017-06-16,1640.0,1350.834921875,1276.3234288942708,289.16507812500004
2017-06-17,1680.0,1374.022302734375,1282.589778070727,305.97769726562507
2017-06-18,1600.0,1393.970630029297,1282.349983804919,206.02936997070321
2017-06-19,1380.0,1380.0,1265.8360964155747,0.0
2017-06-20,1400.0,1380.75,1252.3327541548733,19.25
2017-06-21,1330.0,1330.0,1234.8945361775702,0.0
2017-06-22,1280.0,1280.0,1215.3672643092766,0.0
2017-06-23,1580.0,1291.25,1219.870295391751,288.75
2017-06-24,1870.0,1323.78125,1245.4378606332555,546.21875
2017-06-25,1660.0,1356.87265625,1253.0825031672134,303.12734375
2017-06-26,1410.0,1370.23220703125,1241.50078991099,39.76779296875003
2017-06-27,1270.0,1270.0,1220.621087141454,0.0
2017-06-28,1190.0,1190.0,1190.0,0.0
2017-06-29,1120.0,1120.0,1120.0,0.0
2017-06-30,1270.0,1125.625,1110.3703703703704,144.375
2017-07-01,1590.0,1148.453125,1125.3360768175583,441.546875
2017-07-02,2010.0,1197.319140625,1170.0271808159325,812.680859375
2017-07-03,1640.0,1244.395205078125,1183.1728122218647,395.60479492187494
2017-07-04,2150.0,1293.1905646972657,1232.8790333124327,856.8094353027343
2017-07-05,1570.0,1335.7012723449707,1235.0198635612817,234.2987276550292
2017-07-06,1400.0,1346.8986769190979,1224.3698761944963,53.101323080902034
2017-07-07,1280.0,1280.0,1205.817109880191,0.0
2017-07-08,1270.0,1270.0,1188.241451557951,0.0
2017-07-09,2170.0,1303.75,1238.9598356729555,866.25
2017-07-10,1500.0,1343.59375,1235.3524434810151,156.40625
2017-07-11,1150.0,1150.0,1150.0,0.0
2017-07-12,1120.0,1120.0,1120.0,0.0
2017-07-13,1230.0,1124.125,1107.4074074074074,105.875
2017-07-14,1750.0,1151.565625,1134.4993141289438,598.434375
2017-07-15,2520.0,1225.323203125,1216.1197480058934,1294.676796875
2017-07-16,2690.0,1328.7989628906248,1302.7753268942365,1361.2010371093752
2017-07-17,2180.0,1411.7640406738278,1343.6294632929184,768.2359593261722
2017-07-18,1940.0,1460.3817376232907,1362.9230315065372,479.61826237670925
2017-07-19,1900.0,1494.8531073015438,1377.4671952559318,405.1468926984561
2017-07-20,1510.0,1510.0,1361.77578828779,0.0
2017-07-21,1270.0,1270.0,1270.0,0.0
2017-07-22,1160.0,1160.0,1160.0,0.0
2017-07-23,1120.0,1120.0,1120.0,0.0
2017-07-24,1330.0,1127.875,1114.8148148148148,202.125
2017-07-25,1180.0,1137.409375,1098.9986282578875,42.59062500000002
2017-07-26,1290.0,1144.728671875,1092.7950515673424,145.27132812500003
2017-07-27,1220.0,1152.999021484375,1081.9806949407366,67.00097851562504
2017-07-28,1410.0,1165.1490948730468,1086.2417417054833,244.85090512695317
2017-07-29,1240.0,1177.1379127575683,1077.515654510531,62.8620872424317
2017-07-30,1070.0,1070.0,1057.0049457595558,0.0
2017-07-31,970.0,970.0,970.0,0.0
2017-08-01,916.0,916.0,916.0,0.0
2017-08-02,891.0,891.0,891.0,0.0
2017-08-03,848.0,848.0,848.0,0.0
2017-08-04,821.0,821.0,821.0,0.0
2017-08-05,970.0,826.5875,816.8333333333334,143.4125
2017-08-06,867.0,833.4809375,805.4228395061729,33.519062500000004
2017-08-07,968.0,839.7823671875,802.5503543667123,128.2176328125
2017-08-08,1590.0,872.7236896484375,846.0179141475724,717.2763103515625
2017-08-09,1310.0,916.0194129248047,864.7199591339082,393.98058707519533
2017-08-10,1120.0,938.4429569554443,867.6162592141019,181.5570430445557
2017-08-11,1120.0,952.059735183786,870.2443833609443,167.94026481621404
2017-08-12,2200.0,1005.1552550450019,952.6291626793754,1194.844744954998
2017-08-13,2460.0,1104.5186109166268,1046.6449809498038,1355.4813890833732
2017-08-14,1970.0,1187.8047150978798,1095.6593345655629,782.1952849021202
2017-08-15,1760.0,1238.594361465539,1124.579766550233,521.4056385344612
2017-08-16,1350.0,1262.3247843556233,1120.4520103881744,87.67521564437664
2017-08-17,1540.0,1276.0254255289515,1130.7805279448248,263.9745744710484
2017-08-18,1540.0,1295.8235186142801,1140.1527012832669,244.1764813857198
2017-08-19,1140.0,1140.0,1119.0274511644457,0.0
2017-08-20,1010.0,1010.0,1010.0,0.0
2017-08-21,929.0,929.0,929.0,0.0
2017-08-22,883.0,883.0,883.0,0.0
2017-08-23,850.0,850.0,850.0,0.0
2017-08-24,812.0,812.0,812.0,0.0
2017-08-25,778.0,778.0,778.0,0.0
2017-08-26,751.0,751.0,751.0,0.0
2017-08-27,748.0,748.0,736.8703703703704,0.0
2017-08-28,755.0,748.2625,724.5675582990399,6.7375
2017-08-29,734.0,734.0,711.8483399380177,0.0
2017-08-30,731.0,731.0,700.0846047585716,0.0
2017-08-31,955.0,739.4,706.0026969105556,215.6
2017-09-01,1410.0,772.6324999999999,745.0765212706895,637.3675000000001
2017-09-02,1730.0,832.4350625,804.2361026345145,897.5649375
2017-09-03,1430.0,888.5024328124999,835.6957227609483,541.4975671875001
2017-09-04,1020.0,913.7397503515624,833.8720447275272,106.2602496484376
2017-09-05,922.0,918.0342690751952,824.9579665120153,3.965730924804774
2017-09-06,1960.0,957.2566988945555,893.7581547979398,1002.7433011054445
2017-09-07,2260.0,1043.7124464774638,978.4101775018344,1216.2875535225362
2017-09-08,1590.0,1109.809012991654,1005.5944203257386,480.1909870083459
2017-09-09,1200.0,1131.19833701728,1001.372714740022,68.80166298272002
2017-09-10,1040.0,1040.0,985.6900559677978,0.0
2017-09-11,1020.0,1020.0,969.9780137485573,0.0
2017-09-12,5880.0,1202.25,1315.7207902533207,4677.75
2017-09-13,5750.0,1548.2062500000002,1619.8207170817172,4201.79375
2017-09-14,3160.0,1766.21578125,1703.9113914260029,1393.78421875
2017-09-15,2290.0,1838.12459765625,1715.771447775447,451.87540234375
2017-09-16,1930.0,1858.5152528320311,1699.8666840925355,71.4847471679688
2017-09-17,1690.0,1690.0,1667.6568059358192,0.0
2017-09-18,1490.0,1490.0,1490.0,0.0
2017-09-19,1270.0,1270.0,1270.0,0.0
2017-09-20,1180.0,1180.0,1180.0,0.0
2017-09-21,1130.0,1130.0,1130.0,0.0
2017-09-22,1140.0,1130.375,1109.8148148148148,9.625
2017-09-23,1140.0,1131.096875,1091.4986282578873,8.903125000000001
2017-09-24,1090.0,1090.0,1071.1746811969717,0.0
2017-09-25,988.0,988.0,988.0,0.0
2017-09-26,942.0,942.0,942.0,0.0
2017-09-27,913.0,913.0,913.0,0.0
2017-09-28,890.0,890.0,890.0,0.0
2017-09-29,856.0,856.0,856.0,0.0
2017-09-30,829.0,829.0,829.0,0.0
2017-10-01,808.0,808.0,808.0,0.0
2017-10-02,785.0,785.0,785.0,0.0
2017-10-03,760.0,760.0,760.0,0.0
2017-10-04,757.0,757.0,745.7037037037037,0.0
2017-10-05,747.0,747.0,731.9903978052125,0.0
2017-10-06,757.0,747.375,720.2875831936188,9.625
2017-10-07,840.0,751.209375,715.8165106756911,88.790625
2017-10-08,1120.0,768.368671875,732.5001670946086,351.631328125
2017-10-09,4040.0,904.2410214843749,963.9353368080709,3135.758978515625
2017-10-10,3870.0,1133.0479448730466,1161.3487315480647,2736.9520551269534
2017-10-11,2700.0,1294.4443490075678,1253.8164415899107,1405.5556509924322
2017-10-12,1960.0,1372.1110228320001,1282.9075118130672,587.8889771679999
2017-10-13,1650.0,1404.5776961196002,1286.3420014600056,245.4223038803999
2017-10-14,1380.0,1380.0,1269.4584828063012,0.0
2017-10-15,1280.0,1280.0,1246.7308455094214,0.0
2017-10-16,1290.0,1280.375,1226.8483598141047,9.625
2017-10-17,1250.0,1250.0,1205.8438820535393,0.0
2017-10-18,1140.0,1140.0,1140.0,0.0
2017-10-19,1080.0,1080.0,1080.0,0.0
2017-10-20,1040.0,1040.0,1040.0,0.0
2017-10-21,1010.0,1010.0,1010.0,0.0
2017-10-22,985.0,985.0,985.0,0.0
2017-10-23,6730.0,1200.4375,1392.314814814815,5529.5625
2017-10-24,11200.0,1782.7796874999985,2093.0264060356662,9417.220312500001
2017-10-25,9430.0,2422.696210937498,2597.7461832545864,7007.303789062502
2017-10-26,8160.0,2900.6189951171855,2961.658573693977,5259.3810048828145
2017-10-27,4520.0,3158.5725704833967,3022.2457427963864,1361.4274295166033
2017-10-28,2980.0,2980.0,2963.148914759684,0.0
2017-10-29,8520.0,3187.75,3319.894385615269,5332.25
2017-10-30,6970.0,3529.54375,3528.793053613855,3440.45625
2017-10-31,4800.0,3706.20296875,3557.6085116125723,1093.7970312500001
2017-11-01,3280.0,3280.0,3280.0,0.0
2017-11-02,2900.0,2900.0,2900.0,0.0
2017-11-03,2660.0,2660.0,2660.0,0.0
2017-11-04,2420.0,2420.0,2420.0,0.0
2017-11-05,2210.0,2210.0,2210.0,0.0
2017-11-06,2070.0,2070.0,2070.0,0.0
2017-11-07,2570.0,2088.75,2068.7037037037035,481.25
2017-11-08,2950.0,2139.09375,2095.6755829903977,810.90625
2017-11-09,2400.0,2179.28671875,2079.4093253061014,220.71328125000002
2017-11-10,2280.0,2191.34021484375,2055.7603137036845,88.65978515625002
2017-11-11,2140.0,2140.0,2023.9306550274173,0.0
2017-11-12,1900.0,1900.0,1900.0,0.0
2017-11-13,1830.0,1830.0,1830.0,0.0
2017-11-14,1770.0,1770.0,1770.0,0.0
2017-11-15,1740.0,1740.0,1735.0,0.0
2017-11-16,1830.0,1743.375,1709.9074074074072,86.625
2017-11-17,1710.0,1710.0,1678.2493141289433,0.0
2017-11-18,1580.0,1580.0,1580.0,0.0
2017-11-19,1600.0,1580.75,1552.2222222222224,19.25
2017-11-20,1550.0,1550.0,1523.312757201646,0.0
2017-11-21,1480.0,1480.0,1480.0,0.0
2017-11-22,1450.0,1450.0,1450.0,0.0
2017-11-23,1410.0,1410.0,1410.0,0.0
2017-11-24,1380.0,1380.0,1380.0,0.0
2017-11-25,1370.0,1370.0,1353.7037037037037,0.0
